id,name,latitude,longitude
10748,Kusadasi,27.2566,37.85562,
10749,Kusatsu,135.96667,35.01667,
10750,Kushchevskaya,39.6321,46.5599,
10751,Kushikino,130.26667,31.71667,
10752,Kushima,131.2421,31.48621,
10753,Kushiro,144.37472,42.975,
10754,Kushk,61.95221,33.29565,
10755,Kushtagi,76.19112,15.75623,
10756,Kushtia,89.11943,23.9028,
10757,Kushva,59.75917,58.29056,
10758,Kuskovo,37.82616,55.73423,
10759,Kusong,125.24472,39.98111,
10760,Kut Chap,102.56692,17.4257,
10761,Kuta,115.17234,-8.72332,
10762,Kutahya,29.98333,39.42417,
10763,Kutaisi,42.69459,42.26791,
10764,Kutiatodu,76.33333,9.8,
10765,Kutiyana,69.98494,21.6241,
10766,Kutloanong,26.75,-27.83333,
10767,Kutna Hora,15.26816,49.94839,
10768,Kutno,19.36409,52.23064,
10769,Kutoarjo,109.91278,-7.71694,
10770,Kuttampuzha,76.73544,10.15033,
10771,Kuusamo,29.18333,65.96667,
10772,Kuvandyk,57.3552,51.4781,
10773,Kuwait City,47.97833,29.36972,
10774,Kuybyshev,78.32181,55.44753,
10775,Kuzhithurai,77.19192,8.31792,
10776,Kuznetsk,46.60037,53.11675,
10777,Kwale,6.43402,5.70773,
10778,Kwang Binh,106.62226,17.46885,
10779,Kwangmyong,126.86639,37.47722,
10780,Kwangyang,127.58917,34.97528,
10781,Kwekwe,29.81486,-18.92809,
10782,Kwidzyn,18.93114,53.72495,
10783,Kwinana,115.78128,-32.23013,
10784,Kyabe,18.94493,9.45149,
10785,Kyaikkami,97.56388,16.07686,
10786,Kyaiklat,95.72373,16.44502,
10787,Kyaikto,97.01124,17.30858,
10788,Kyakhta,106.45033,50.35737,
10789,Kyathampalle,78.5289,19.66781,
10790,Kyaukse,96.13508,21.6056,
10791,Kyela,33.85,-9.58333,
10792,Kyenjojo,30.62139,0.63278,
10793,Kyle,-97.87723,29.98911,
10794,Kyongsong,129.60611,41.58778,
10795,Kyonju,129.21167,35.84278,
10796,Kyosai,128.58861,34.85028,
10797,Kyoto,135.75385,35.02107,
10798,Kyrenia,33.31729,35.33634,
10799,Kyshtym,60.5528,55.714,
10800,Kysucke Nove Mesto,18.78333,49.3,
10801,Kyurdarmir,48.15085,40.34532,
10802,Kyustendil,22.69111,42.28389,
10803,Kyzyl,94.45338,51.71472,
10804,Kyzyl-Kyya,72.12793,40.25684,
10805,Kyzyl-Orda,65.49989,44.8479,
10806,Kyzyl-Suu,78.00644,42.34211,
10807,Kyzylorda,65.50917,44.85278,
10808,l'Alfas del Pi,-0.10321,38.58055,
10809,L'Ancienne-Lorette,-71.35191,46.79392,
10810,L'Aquila,13.39954,42.35055,
10811,L'Assomption,-73.4294,45.82318,
10812,L'Eliana,-0.53333,39.56667,
10813,L'Hay-les-Roses,2.33333,48.78333,
10814,L'Hospitalet de Llobregat,2.10028,41.35967,
10815,La Asuncion,-63.86278,11.03333,
10816,La Barca,-102.54514,20.28784,
10817,La Baule-Escoublac,-2.36395,47.29221,
10818,La Breita,-80.88599,-4.25691,
10819,La Cabima,-79.5366,9.11865,
10820,La Calera,-64.33529,-31.34377,
10821,La Canada Flintridge,-118.18785,34.19917,
10822,La Carlota,122.9212,10.4242,
10823,La Carolina,-3.61535,38.27559,
10824,La Castellana,123.0215,10.3239,
10825,La Ceiba,-86.78221,15.75971,
10826,La Ceja,-75.43333,6.03131,
10827,La Celle-Saint-Cloud,2.14523,48.85029,
10828,La Chapelle-sur-Erdre,-1.55309,47.29583,
10829,La Chaux-de-Fonds,6.82586,47.09993,
10830,La Chorrera,-79.78333,8.88028,
10831,La Ciotat,5.60449,43.17476,
10832,La Concepcion,-82.61858,8.51212,
10833,La Courneuve,2.39627,48.92805,
10834,La Crau,6.07425,43.14981,
10835,La Crescenta-Montrose,-118.23529,34.23216,
10836,La Crosse,-91.23958,43.80136,
10837,La Cruz,-106.8925,23.92126,
10838,La Defense,2.23881,48.89198,
10839,La Dolorita,-66.78608,10.4883,
10840,La Dorada,-74.66311,5.44783,
10841,La Ermita,-101.73306,21.15194,
10842,La Esperanza,-91.56667,14.86667,
10843,La Estrella,-75.64317,6.15769,
10844,La Falda,-64.48987,-31.08841,
10845,La Fleche,-0.07553,47.69815,
10846,La Fria,-72.24888,8.21523,
10847,La Garde,6.00745,43.12277,
10848,La Garenne-Colombes,2.2469,48.90472,
10849,La Gi,107.77206,10.65993,
10850,La Gomera,-91.05,14.08333,
10851,La Goulette,10.305,36.81806,
10852,La Grange,-85.03133,33.03929,
10853,La Grange,-87.86923,41.80503,
10854,La Guaira,-66.9346,10.59901,
10855,La Habana Vieja,-82.35306,23.13028,
10856,La Habra,-117.94617,33.93196,
10857,La Isla,-96.15,18.6,
10858,La Jagua de Ibirico,-73.33405,9.56228,
10859,La Jolla,-117.2742,32.84727,
10860,La Laguna,-16.32014,28.4853,
10861,La Laja,-72.71105,-37.28415,
10862,La Libertad,-80.91039,-2.233,
10863,La Libertad,-89.32222,13.48833,
10864,La Ligua,-71.23106,-32.45242,
10865,La Lima,-87.91667,15.43333,
10866,La Linea de la Concepcion,-5.34777,36.16809,
10867,La Louviere,4.18785,50.48657,
10868,La Madeleine,3.07585,50.64603,
10869,La Mana,-79.22506,-0.94094,
10870,La Marque,-94.97131,29.36857,
10871,La Mesa,-73.91667,5.26667,
10872,La Mesa,-117.02308,32.76783,
10873,La Mirada,-118.01201,33.91724,
10874,La Mohammedia,10.15633,36.67446,
10875,la Nucia,-0.1269,38.61372,
10876,La Oliva,-13.92912,28.61052,
10877,La Orilla,-102.22694,17.99583,
10878,La Orotava,-16.52309,28.39076,
10879,La Oroya,-75.89935,-11.51893,
10880,La Palma,-118.04673,33.8464,
10881,La Paz,-59.64566,-30.74485,
10882,La Paz,-68.15,-16.5,
10883,La Paz,-87.67917,14.31944,
10884,La Paz,-110.3005,24.14437,
10885,La Paz,120.72863,15.44125,
10886,La Paz,-56.2259,-34.76031,
10887,La Paz Centro,-86.67528,12.34,
10888,La Peca,-78.435,-5.61111,
10889,La Piedad,-102.0305,20.34239,
10890,La Pineda,1.18515,41.07625,
10891,La Pintana,-70.63419,-33.58331,
10892,La Plata,-57.95453,-34.92145,
10893,La Plata,-75.89232,2.39341,
10894,La Pobla de Vallbona,-0.55468,39.59747,
10895,La Porte,-95.01937,29.66578,
10896,La Porte,-86.71389,41.60774,
10897,La Possession,55.33513,-20.92892,
10898,La Prairie,-73.49917,45.41678,
10899,La Presa,-116.99725,32.70811,
10900,La Providencia Siglo XXI,-98.71722,20.06417,
10901,La Puente,-117.94951,34.02001,
10902,La Quinta,-116.31001,33.66336,
10903,La Rinconada,-5.98091,37.48613,
10904,La Rinconada,-69.44638,-14.63126,
10905,La Rioja,-66.85067,-29.41105,
10906,La Roche-sur-Yon,-1.43333,46.66667,
10907,La Rochelle,-1.15,46.16667,
10908,La Roda,-2.15723,39.20735,
10909,La Romana,-68.97285,18.42733,
10910,La Salud,-82.42328,22.87199,
10911,La Sebala du Mornag,10.29195,36.67931,
10912,La Serena,-71.24894,-29.90453,
10913,La Seyne-sur-Mer,5.88471,43.09818,
10914,La Sierpe,-79.26832,21.77241,
10915,La Solana,-3.2381,38.94422,
10916,La Spezia,9.82375,44.103,
10917,La Tebaida,-75.78746,4.45265,
10918,La Teste-de-Buch,-1.14059,44.62875,
10919,La Trinidad,120.5875,16.455,
10920,La Trinite,-60.96286,14.73758,
10921,La Troncal,-79.33977,-2.42355,
10922,La Union,-73.08167,-40.29313,
10923,La Union,-76.10318,4.53282,
10924,La Union,-77.13152,1.6045,
10925,La Union,-0.87799,37.61915,
10926,La Union,-80.74224,-5.40232,
10927,La Union,-87.84389,13.33694,
10928,La Valette-du-Var,5.98314,43.13741,
10929,La Vergne,-86.58194,36.01562,
10930,La Verne,-117.76784,34.10084,
10931,La Victoria,-67.33017,10.21844,
10932,La Villa del Rosario,-72.31343,10.3258,
10933,La Virginia,-75.8825,4.89972,
10934,La Vista,-96.03113,41.18389,
10935,Laascaanood,47.35971,8.47738,
10936,Laatzen,9.79739,52.31506,
10937,Laayoune,-13.18797,27.1418,
10938,Labasa,179.36451,-16.4332,
10939,Labe,-12.28332,11.31823,
10940,Labinsk,40.73556,44.63417,
10941,Labis,103.021,2.385,
10942,Labo,122.8303,14.1532,
10943,Laboulaye,-63.39119,-34.12662,
10944,Labuan,105.83,-6.3784,
10945,Labuan Bajo,119.8877,-8.4964,
10946,Labuhan Deli,98.6738,3.7278,
10947,Labytnangi,66.41833,66.65722,
10948,Lac,19.71306,41.63556,
10949,Lacey,-122.82319,47.03426,
10950,Lachhmangarh Sikar,75.02754,27.82294,
10951,Lachi,71.33733,33.38291,
10952,Lackawanna,-78.82337,42.82561,
10953,Laconia,-71.47035,43.52785,
10954,Ladang Seri Kundang,101.519,3.2856,
10955,Ladario,-57.60167,-19.00472,
10956,Ladera Ranch,-117.63561,33.57086,
10957,Ladhewala Waraich,74.11564,32.15692,
10958,Ladispoli,12.075,41.95068,
10959,Ladner,-123.08241,49.08938,
10960,Ladnun,74.39993,27.65312,
10961,Ladwa,77.04563,29.9935,
10962,Lady Frere,27.2329,-31.70312,
10963,Ladybrand,27.45739,-29.19448,
10964,Ladyzhyn,29.23679,48.68496,
10965,Lae,146.98469,-6.72208,
10966,Laela,32.05,-8.56667,
10967,Laem Sing,102.07375,12.48164,
10968,Lafayette,-92.01984,30.22409,
10969,Lafayette,-86.87529,40.4167,
10970,Lafayette,-122.11802,37.88576,
10971,Lafayette,-105.08971,39.9936,
10972,Lafia,8.51532,8.4939,
10973,Lafiagi,5.41641,8.85299,
10974,Lagarto,-37.65,-10.91722,
10975,Lagdo,13.66605,9.05828,
10976,Lage,8.79301,51.99223,
10977,Lages,-50.32611,-27.81611,
10978,Laghouat,2.86514,33.8,
10979,Lagny-sur-Marne,2.71667,48.86667,
10980,Lago da Pedra,-45.23824,-4.28674,
10981,Lagoa da Prata,-45.54361,-20.0225,
10982,Lagoa do Itaenga,-35.29028,-7.93611,
10983,Lagoa Santa,-43.9009,-19.63006,
10984,Lagoa Vermelha,-51.52583,-28.20861,
10985,Lagos,3.39467,6.45407,
10986,Lagos,-8.67422,37.10202,
10987,Lagos de Moreno,-101.93768,21.35666,
10988,Laguilayan,124.52111,6.6525,
10989,Laguna,-48.78083,-28.4825,
10990,Laguna,-121.42384,38.42102,
10991,Laguna Beach,-117.78311,33.54225,
10992,Laguna de Duero,-4.72332,41.58151,
10993,Laguna Hills,-117.71283,33.61252,
10994,Laguna Niguel,-117.70755,33.52253,
10995,Laguna Woods,-117.72533,33.6103,
10996,Lagunillas,-71.25946,10.13008,
10997,Lahad Datu,118.327,5.0268,
10998,Lahan,86.49515,26.72958,
10999,Lahar,78.94137,26.19401,
11000,Laharpur,80.90256,27.70827,
11001,Lahat,103.54279,-3.78514,
11002,Lahij,44.88194,13.05667,
11003,Lahnstein,7.61667,50.3,
11004,Lahore,74.35071,31.558,
11005,Lahr,7.86886,48.34042,
11006,Lahti,25.66151,60.98267,
11007,Lai,16.2989,9.3952,
11008,Laibin,109.26667,23.7,
11009,Lainate,9.02681,45.57176,
11010,Laiwu,117.65694,36.19278,
11011,Laixi,120.52694,36.85917,
11012,Laiyang,120.71361,36.97583,
11013,Lajeado,-51.96139,-29.46694,
11014,Lajedo,-36.32,-8.66361,
11015,Lajinha,-41.62278,-20.15139,
11016,Lake Butler,-81.54091,28.50167,
11017,Lake Charles,-93.2044,30.21309,
11018,Lake Elsinore,-117.32726,33.66808,
11019,Lake Forest,-87.84063,42.25863,
11020,Lake Forest,-117.68922,33.64697,
11021,Lake Havasu City,-114.32245,34.4839,
11022,Lake in the Hills,-88.33036,42.18169,
11023,Lake Jackson,-95.43439,29.03386,
11024,Lake Magdalene,-82.47176,28.07418,
11025,Lake Mary,-81.31784,28.75888,
11026,Lake Oswego,-122.67065,45.42067,
11027,Lake Ridge,-77.29776,38.68789,
11028,Lake Ronkonkoma,-73.13122,40.8351,
11029,Lake Shore,-76.48496,39.10705,
11030,Lake Stevens,-122.06374,48.0151,
11031,Lake Wales,-81.58591,27.90141,
11032,Lake Worth,-80.07231,26.61708,
11033,Lake Worth Corridor,-80.10102,26.61649,
11034,Lake Zurich,-88.09341,42.19697,
11035,Lakeland,-81.9498,28.03947,
11036,Lakeside,-81.76815,30.12996,
11037,Lakeside,-116.92225,32.85727,
11038,Lakeville,-93.24272,44.64969,
11039,Lakewood,-74.21764,40.09789,
11040,Lakewood,-81.79819,41.48199,
11041,Lakewood,-118.13396,33.85363,
11042,Lakewood,-105.08137,39.70471,
11043,Lakewood,-122.51846,47.17176,
11044,Lakhdaria,3.5933,36.56463,
11045,Lakheri,76.17692,25.67237,
11046,Lakhimpur,80.77935,27.94822,
11047,Lakhnadon,79.60094,22.60049,
11048,Lakhyabad,86.66667,23.66667,
11049,Lakinsk,39.94848,56.01931,
11050,Lakki,70.91234,32.60724,
11051,Lakota,-5.682,5.84752,
11052,Laksar,78.04148,29.7587,
11053,Laksham,91.12143,23.24018,
11054,Lakshmeshwar,75.46935,15.12689,
11055,Lakshmipur,90.83005,22.9443,
11056,Lal Bahadur Nagar,78.55757,17.34769,
11057,Lala,123.7458,7.9745,
11058,Lala Musa,73.95746,32.70138,
11059,Lalago,33.95,-3.45,
11060,Lalganj,81.70478,25.93182,
11061,Lalganj,85.17394,25.86894,
11062,Lalgola,88.25238,24.42244,
11063,Lalgudi,78.81935,10.87419,
11064,Lalian,72.80116,31.82462,
11065,Lalin,-8.11285,42.66085,
11066,Lalitpur,78.41915,24.69007,
11067,Lalmanirhat,89.44595,25.91719,
11068,Lalmohan,90.73708,22.33774,
11069,Lalor,145.01667,-37.66667,
11070,Lalpur,69.96351,22.19073,
11071,Lalsot,76.32915,26.55951,
11072,Lalupon,4.06667,7.46667,
11073,Lambare,-57.60647,-25.34682,
11074,Lambarene,10.24055,-0.7001,
11075,Lambayeque,-79.90611,-6.70111,
11076,Lambersart,3.03333,50.65,
11077,Lamezia Terme,16.30938,38.96255,
11078,Lamia,22.43333,38.9,
11079,Lamin,-16.43389,13.35222,
11080,Lamongan,112.41667,-7.11667,
11081,Lamont,-118.91427,35.25968,
11082,Lampa,-70.87561,-33.2863,
11083,Lampang,99.49277,18.29232,
11084,Lampertheim,8.4725,49.59786,
11085,Lamphun,99.00745,18.58054,
11086,Lamu,40.90201,-2.27169,
11087,Lanaken,5.6468,50.89318,
11088,Lancaster,-2.79988,54.04649,
11089,Lancaster,-82.59933,39.71368,
11090,Lancaster,-96.75611,32.59208,
11091,Lancaster,-76.30551,40.03788,
11092,Lancaster,-118.13674,34.69804,
11093,Lancenigo-Villorba,12.25697,45.71289,
11094,Lanciano,14.39024,42.22718,
11095,Lancing,-0.32247,50.82882,
11096,Lancy,6.11441,46.18981,
11097,Land O' Lakes,-82.45759,28.2189,
11098,Landau in der Pfalz,8.11692,49.19844,
11099,Landerneau,-4.25252,48.45252,
11100,Landover,-76.89664,38.934,
11101,Landsberg am Lech,10.88282,48.04819,
11102,Landshut,12.16179,48.52961,
11103,Landskrona,12.83016,55.8708,
11104,Lanester,-3.33965,47.76132,
11105,Lang Suan,99.07847,9.94561,
11106,Langarud,50.15351,37.19701,
11107,Langen,8.59509,53.60554,
11108,Langen,8.66852,49.98955,
11109,Langenfeld,6.94831,51.10821,
11110,Langenhagen,9.73741,52.44758,
11111,Langenhorn,10.00137,53.66556,
11112,Langepas,75.2124,61.25439,
11113,Langfang,116.69472,39.50972,
11114,Langford,-123.50261,48.44963,
11115,Langley,-122.65883,49.10107,
11116,Langley,-122.58589,49.08297,
11117,Langley Park,-76.98136,38.98872,
11118,Langsa,97.9683,4.4683,
11119,Langtou,124.32861,40.02611,
11120,Langwarrin,145.16667,-38.16667,
11121,Langxiang,128.86849,46.94985,
11122,Langzhong,105.99381,31.55037,
11123,Lankaran,48.85062,38.75428,
11124,Lankwitz,13.3459,52.43623,
11125,Lannion,-3.46667,48.73333,
11126,Lansdale,-75.28379,40.2415,
11127,Lansdowne,18.49746,-33.98735,
11128,Lansing,-87.53893,41.56476,
11129,Lansing,-84.55553,42.73253,
11130,Lanxi,119.47156,29.21588,
11131,Lanxi,126.28269,46.25785,
11132,Lanzhou,103.83987,36.05701,
11133,Lao Cai,103.97066,22.48556,
11134,Laoag,120.5957,18.1978,
11135,Laoang,125.0141,12.5698,
11136,Laohekou,111.66778,32.38583,
11137,Laojunmiao,97.73333,39.83333,
11138,Laon,3.61667,49.56667,
11139,Lapa,-49.71583,-25.76972,
11140,Lapai,6.57089,9.04439,
11141,Laplace,-90.48147,30.06698,
11142,LaPorte,-86.72252,41.6106,
11143,Lappeenranta,28.18871,61.05871,
11144,Lapu-Lapu City,123.94944,10.31028,
11145,Lar,83.96906,26.20394,
11146,Lara,144.40617,-38.02388,
11147,Larache,-6.15572,35.19321,
11148,Laramie,-105.5911,41.31137,
11149,Laranjal Paulista,-47.83667,-23.04972,
11150,Laranjeiras,-37.17,-10.80639,
11151,Laranjeiras do Sul,-52.41611,-25.40778,
11152,Laranjeiro,-7.7937,37.06831,
11153,Larbaa,3.15434,36.56471,
11154,Lardjem,1.54778,35.74922,
11155,Laredo,-78.9602,-8.08965,
11156,Laredo,-99.50754,27.50641,
11157,Largo,-82.78842,27.90979,
11158,Larisa,22.41761,39.63689,
11159,Larkana,68.21204,27.55898,
11160,Larkhall,-3.96667,55.73333,
11161,Larnaca,33.6233,34.92291,
11162,Larne,-5.81667,54.85,
11163,Larvik,10.03517,59.05328,
11164,Las Animas,-73.21821,-39.80867,
11165,Las Brenas,-61.08161,-27.08966,
11166,Las Cabezas de San Juan,-5.93933,36.9838,
11167,Las Choapas,-94.09646,17.91177,
11168,Las Cruces,-106.77834,32.31232,
11169,Las Cumbres,-79.52809,9.08916,
11170,Las Delicias,-116.94361,32.40889,
11171,Las Gabias,-3.67029,37.13548,
11172,Las Margaritas,-91.98107,16.31265,
11173,Las Matas de Farfan,-71.51656,18.87309,
11174,Las Palmas de Gran Canaria,-15.41343,28.09973,
11175,Las Piedras,-56.21915,-34.7302,
11176,Las Pintas de Arriba,-103.32345,20.57376,
11177,Las Pintitas,-103.30222,20.56444,
11178,Las Rozas de Madrid,-3.87371,40.49292,
11179,Las Tejerias,-67.18472,10.25237,
11180,Las Torres de Cotillas,-1.24188,38.02822,
11181,Las Tunas,-76.95111,20.96167,
11182,Las Vegas,-115.13722,36.17497,
11183,Lasarte,-2.02169,43.26774,
11184,Lasem,111.4527,-6.6922,
11185,Lashio,97.7498,22.9359,
11186,Lashkar Gah,64.37161,31.59382,
11187,Lat Yao,99.78925,15.751,
11188,Latacunga,-78.61554,-0.93521,
11189,Latakia,35.79011,35.53168,
11190,Latehar,84.499,23.74395,
11191,Lathi,71.38843,21.7231,
11192,Lathrop,-121.27661,37.8227,
11193,Latina,-3.74569,40.38897,
11194,Latina,12.9043,41.46614,
11195,Lattes,3.9046,43.56752,
11196,Latur,76.56784,18.39721,
11197,Lauchhammer,13.76623,51.48813,
11198,Lauda-Konigshofen,9.70816,49.56526,
11199,Lauderdale Lakes,-80.20838,26.16647,
11200,Lauderhill,-80.21338,26.14036,
11201,Lauf an der Pegnitz,11.28247,49.51386,
11202,Laukaa,25.95194,62.41407,
11203,Launceston,147.13467,-41.43876,
11204,Laungowal,75.68089,30.19393,
11205,Laupheim,9.87874,48.22786,
11206,Laur,121.1834,15.5865,
11207,Laurel,-76.84831,39.09928,
11208,Laurel,-89.13061,31.69405,
11209,Laurel,-77.50887,37.64292,
11210,Laurelton,-73.74659,40.67019,
11211,Laurinburg,-79.46282,34.77405,
11212,Lauro de Freitas,-38.32722,-12.89444,
11213,Lausanne,6.63282,46.516,
11214,Lautaro,-72.43652,-38.53066,
11215,Lautoka,177.45049,-17.61686,
11216,Laval,-73.692,45.56995,
11217,Laval,-0.76667,48.06667,
11218,Laventille,-61.49889,10.64917,
11219,Lavras,-44.99972,-21.24528,
11220,Lavras da Mangabeira,-38.96444,-6.75333,
11221,Lawang,112.6947,-7.8353,
11222,Lawar Khas,77.77767,29.11091,
11223,Lawndale,-118.35257,33.88724,
11224,Lawrence,-86.02526,39.83865,
11225,Lawrence,-95.23525,38.97167,
11226,Lawrence,-71.16311,42.70704,
11227,Lawrenceville,-83.98796,33.95621,
11228,Lawton,-98.39033,34.60869,
11229,Laxou,6.14799,48.68315,
11230,Layton,-111.97105,41.06022,
11231,Layyah,70.93904,30.96128,
11232,Lazarevac,20.2557,44.38534,
11233,Lazarevskoye,39.33137,43.90886,
11234,Lazdynai,25.20684,54.66815,
11235,Le Blanc-Mesnil,2.46138,48.93872,
11236,Le Bouscat,-0.59411,44.866,
11237,Le Cannet,7.01912,43.57662,
11238,Le Chatelard,6.89908,46.44527,
11239,Le Chesnay,2.12213,48.8222,
11240,Le Creusot,4.41632,46.80714,
11241,Le Francois,-60.90308,14.61557,
11242,Le Gosier,-61.49329,16.20685,
11243,Le Grand-Quevilly,1.04582,49.40076,
11244,Le Havre,0.10767,49.4938,
11245,Le Hochet,57.52111,-20.135,
11246,Le Kremlin-Bicetre,2.36073,48.81471,
11247,Le Lamentin,-61.00933,14.608,
11248,Le Mans,0.2,48,
11249,Le Mee-sur-Seine,2.62829,48.53157,
11250,Le Moule,-61.34728,16.33315,
11251,Le Pecq,2.10371,48.89317,
11252,Le Perreux-sur-Marne,2.5,48.85,
11253,Le Petit-Quevilly,1.06155,49.41338,
11254,Le Plessis-Robinson,2.27078,48.78889,
11255,Le Plessis-Trevise,2.57363,48.81074,
11256,Le Pontet,4.86008,43.96119,
11257,Le Port,55.29189,-20.9373,
11258,Le Pre-Saint-Gervais,2.40422,48.88549,
11259,Le Puy-en-Velay,3.88523,45.04366,
11260,Le Robert,-60.94228,14.67751,
11261,Le Tampon,55.51802,-21.28309,
11262,Le Vesinet,2.13308,48.89281,
11263,League City,-95.09493,29.50745,
11264,Lealman,-82.67927,27.82114,
11265,Leander,-97.85307,30.57881,
11266,Leatherhead,-0.3338,51.29652,
11267,Leavenworth,-94.92246,39.31111,
11268,Leawood,-94.6169,38.96667,
11269,Lebach,6.90988,49.41122,
11270,Lebaksiu,109.1441,-7.0496,
11271,Lebanon,-84.20299,39.43534,
11272,Lebanon,-86.2911,36.20811,
11273,Lebanon,-86.46917,40.04837,
11274,Lebanon,-76.41135,40.34093,
11275,Lebanon,-122.90703,44.53651,
11276,Lebbeke,4.13457,51.00464,
11277,Lebedyn,34.4849,50.58518,
11278,Lebork,17.75012,54.53921,
11279,Lebowakgomo,29.5,-24.2,
11280,Lebrija,-6.07529,36.92077,
11281,Lebu,-73.65356,-37.60825,
11282,Leca da Palmeira,-8.70027,41.191,
11283,Leca do Bailio,-8.61348,41.21457,
11284,Lecce,18.17244,40.35481,
11285,Lecco,9.39704,45.85589,
11286,Lecheng,113.35041,25.128,
11287,Lede,3.98594,50.96626,
11288,Leduc,-113.55201,53.26682,
11289,Ledyard Center,-72.01424,41.43982,
11290,Ledziny,19.13149,50.14264,
11291,Lee's Summit,-94.38217,38.91084,
11292,Leeds,-1.54785,53.79648,
11293,Leek,-2.02207,53.10434,
11294,Leek,6.37639,53.1625,
11295,Leer,7.461,53.23157,
11296,Leerdam,5.09167,51.89333,
11297,Leesburg,-81.87786,28.81082,
11298,Leesburg,-77.5636,39.11566,
11299,Leeuwarden,5.80859,53.20139,
11300,Lefortovo,37.7,55.76667,
11301,Leganes,-3.7635,40.32718,
11302,Legaspi,123.74073,13.14125,
11303,Legionowo,20.92664,52.40149,
11304,Legnago,11.30227,45.19365,
11305,Legnano,8.91506,45.59788,
11306,Legnica,16.1619,51.21006,
11307,Leh,77.58402,34.16504,
11308,Lehi,-111.85077,40.39162,
11309,Lehigh Acres,-81.6248,26.62535,
11310,Lehrte,9.97919,52.37193,
11311,Leicester,-1.13169,52.6386,
11312,Leichlingen,7.01873,51.10628,
11313,Leiden,4.49306,52.15833,
11314,Leiderdorp,4.52917,52.15833,
11315,Leigh,-2.51973,53.49642,
11316,Leighton Buzzard,-0.65802,51.91722,
11317,Leimen,8.68733,49.34737,
11318,Leinfelden-Echterdingen,9.16809,48.69406,
11319,Leioa,-2.98884,43.32686,
11320,Leipzig,12.37129,51.33962,
11321,Leiria,-8.80705,39.74362,
11322,Leisure City,-80.42922,25.49539,
11323,Leixlip,-6.49556,53.36583,
11324,Leiyang,112.85908,26.40238,
11325,Leland,-78.04471,34.25628,
11326,Lelydorp,-55.23333,5.7,
11327,Lelystad,5.475,52.50833,
11328,Lemay,-90.27928,38.53339,
11329,Lembang,107.6175,-6.81167,
11330,Lembeni,37.61667,-3.78333,
11331,Leme,-47.39028,-22.18556,
11332,Lemgo,8.89901,52.02786,
11333,Lemon Grove,-117.03142,32.74255,
11334,Lemont,-88.00173,41.67364,
11335,Lemoore,-119.78291,36.30078,
11336,Lenbe,-72.40027,19.70409,
11337,Lencois Paulista,-48.80028,-22.59861,
11338,Lenexa,-94.73357,38.95362,
11339,Lenger,69.88582,42.18152,
11340,Lengerich,7.86043,52.18661,
11341,Lengshuijiang,111.42944,27.68806,
11342,Lengshuitan,111.59559,26.4111,
11343,Leningradskaya,39.3877,46.3214,
11344,Leninogorsk,52.46087,54.60256,
11345,Leninsk,45.19798,48.70233,
11346,Leninsk-Kuznetsky,86.1737,54.6567,
11347,Leninskiye Gory,37.56667,55.7,
11348,Lennestadt,8.06707,51.11721,
11349,Lennox,-118.35258,33.93807,
11350,Lenoir,-81.53898,35.91402,
11351,Lens,2.82791,50.43302,
11352,Lensk,114.92778,60.72528,
11353,Lentini,14.99737,37.28556,
11354,Lents,-122.56731,45.47984,
11355,Leo,-2.10654,11.10033,
11356,Leoben,15.09144,47.3765,
11357,Leogane,-72.63343,18.5111,
11358,Leominster,-71.75979,42.52509,
11359,Leon,-5.57032,42.60003,
11360,Leon,-86.87804,12.43787,
11361,Leon de los Aldama,-101.67374,21.12908,
11362,Leonberg,9.01667,48.8,
11363,Leonding,14.2533,48.27965,
11364,Leonovo,37.65,55.85,
11365,Leopoldina,-42.64306,-21.53194,
11366,Leopoldshohe,8.69834,52.01246,
11367,Lepe,-7.20433,37.25482,
11368,Leposaviq,20.80278,43.10389,
11369,Lerdo de Tejada,-95.51968,18.62936,
11370,Lere,8.57286,10.38584,
11371,Leribe,28.04501,-28.87185,
11372,Lerida,-74.90977,4.86242,
11373,Lerma de Villada,-99.51163,19.28881,
11374,Lermontov,42.97333,44.10667,
11375,Lerum,12.26904,57.77051,
11376,Les Abymes,-61.50451,16.27095,
11377,Les Cayes,-73.74601,18.19331,
11378,Les Clayes-sous-Bois,1.98677,48.82206,
11379,les Corts,2.13007,41.38712,
11380,les Escaldes,1.53414,42.50729,
11381,Les Herbiers,-1.01667,46.86667,
11382,Les Lilas,2.42057,48.87992,
11383,Les Mureaux,1.90972,48.99173,
11384,Les Pavillons-sous-Bois,2.50648,48.90683,
11385,Les Pennes-Mirabeau,5.31306,43.41028,
11386,Les Sables-d'Olonne,-1.78333,46.5,
11387,Les Ulis,2.16944,48.68167,
11388,Leshan,103.76386,29.56227,
11389,Leskovac,21.94611,42.99806,
11390,Lesnoy,59.80222,58.63667,
11391,Lesnoy,63.0784,57.6198,
11392,Lesosibirsk,92.48278,58.23583,
11393,Lesozavodsk,133.42825,45.47885,
11394,Lessines,3.83579,50.71104,
11395,Leszno,16.57494,51.84034,
11396,Letchworth,-0.2284,51.97944,
11397,Letchworth Garden City,-0.22664,51.97938,
11398,Leteri,77.40858,24.05979,
11399,Lethbridge,-112.81856,49.69999,
11400,Leticia,-69.94056,-4.21528,
11401,Letlhakane,25.59263,-21.41494,
11402,Letnany,14.51667,50.13333,
11403,Letpandan,95.75076,17.78664,
11404,Letterkenny,-7.73333,54.95,
